SampleDate;Roskilde;Copenhagen;Aarhus;Frederiksberg;Kalundborg;Middelfart;Gentofte;Solrød;Allerød;Dragør;Helsingør;Hillerød;Rudersdal;Næstved;Aalborg;Vallensbæk;Esbjerg;Favrskov;Frederikssund;Furesø;Greve;Holbæk;Kolding;Odense;Silkeborg;Skanderborg;Vejle;Aabenraa;Ballerup;Egedal;Faxe;Fredericia;Faaborg-Midtfyn;Gladsaxe;Guldborgsund;Haderslev;Halsnæs;Herlev;Herning;Hjørring;Horsens;Hvidovre;Hørsholm;Køge;Lejre;Lolland;Lyngby-Taarbæk;Nordfyns;Nyborg;Randers;Rødovre;Skive;Slagelse;Sorø;Stevns;Svendborg;Syddjurs;Sønderborg;Vejen;Viborg;Vordingborg;Billund;Brøndby;Frederikshavn;Gribskov;Holstebro;Kerteminde;Mariagerfjord;Norddjurs;Odder;Odsherred;Rebild;Ringkøbing-Skjern;Vesthimmerlands;Glostrup;Høje-Taastrup;Jammerbugt;Morsø;Thisted;Tønder;Tårnby;Assens;Fredensborg;Ishøj;Lemvig;Albertslund;Bornholm;Ikast-Brande;Langeland;Ringsted;Struer;Brønderslev;Hedensted;Varde;Læsø;Ærø;Fanø;Samsø;"NA"
2020-07-05;0;6;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2020-07-06;0;2;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-07;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08;0;13;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-09;1;9;0;0;0;0;0;0;1;0;1;0;0;0;3;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;2;1;0;3;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;3;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-07-10;0;15;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;3;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11;0;16;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-12;0;2;0;1;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-13;1;6;5;2;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-14;0;14;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-15;0;13;1;0;0;0;0;0;0;0;1;3;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;3;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-07-16;0;7;3;1;5;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;1;0;2;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;1;0;1;4;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-17;1;7;1;2;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;2;0;0;0;1;0;3;0;0;0;0;0;0;0;1;0;1;0;3;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-18;0;10;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;6;1;0;0;0;1;1;0;0;0;0;0;0;1;0;3;0;0;3;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-19;1;10;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;3;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20;1;9;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2;2;0;1;0;3;0;0;0;0;0;0;0;2;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-21;0;14;0;1;0;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;4;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-22;0;7;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;3;0;0;0;0;0;0;0;1;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
2020-07-23;0;14;1;2;1;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;2;0;1;1;0;0;0;0;3;0;0;3;0;0;0;0;0;4;0;0;0;5;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2020-07-24;0;10;3;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;2;0;0;0;0;2;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-25;1;2;2;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;1;4;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-07-26;0;3;3;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-27;0;6;6;2;0;0;0;1;0;0;4;0;1;1;2;0;1;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1;3;0;0;0;0;0;0;0;0;2;0;1;1;0;2;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;3;0;0;0;12;0;0;0;1;0;0;0;0;0
2020-07-28;0;16;8;0;0;0;0;0;1;0;0;0;0;1;2;0;1;0;0;1;0;0;0;1;1;1;0;1;1;2;2;0;0;3;2;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;2;0;0;0;18;0;1;0;1;0;0;0;0;0
2020-07-29;1;8;8;4;0;0;0;0;0;0;0;0;0;1;3;0;1;0;0;0;2;0;0;3;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;4;0;1;0;0;0;7;0;0;0;2;0;0;0;0;0
2020-07-30;0;10;18;3;0;0;2;0;0;0;2;0;0;3;3;0;0;0;0;1;0;0;0;4;0;1;0;0;0;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0;1;0;2;0;0;2;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;1;0;1;0;0;0;12;0;0;0;0;0;0;0;0;0
2020-07-31;0;6;13;2;1;0;0;2;0;0;0;0;1;0;3;0;2;1;0;0;0;0;0;4;2;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;2;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;1;0;0;0;0;0
2020-08-01;0;5;18;0;0;0;0;0;0;0;0;0;0;0;5;0;3;3;0;0;0;0;0;1;0;1;0;0;0;2;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;4;2;0;1;2;0;0;1;0;0;0;1;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0
2020-08-02;0;10;32;1;1;0;2;1;0;0;0;0;1;0;5;0;1;0;0;0;0;1;0;0;2;2;1;0;0;0;3;0;0;0;1;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-03;1;11;38;0;0;0;3;1;0;0;0;0;0;3;5;0;2;2;0;0;0;3;1;1;2;1;0;0;0;0;1;0;0;2;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;2;1;0;0;0;0;1;1;1;0;0;0;1;2;1;0;0;0;0;0;2;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;16;3;0;0;1;0;0;0;0;0
2020-08-04;4;7;40;1;2;0;1;3;0;0;0;3;3;2;2;0;3;0;0;0;0;0;0;3;14;1;0;0;2;1;0;1;1;2;0;0;0;0;0;0;2;0;0;0;1;2;0;0;2;0;0;0;3;1;0;0;0;0;2;0;1;0;0;1;2;0;0;0;0;0;0;0;1;0;2;0;0;0;1;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0
2020-08-05;0;14;56;4;0;0;1;1;0;0;0;2;1;0;1;1;2;0;0;0;0;1;0;5;1;2;0;0;1;0;1;0;0;2;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;3;0;0;0;0;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0
2020-08-06;2;11;77;1;0;0;2;0;0;0;1;0;1;5;2;1;4;1;2;0;0;5;1;4;5;1;0;0;1;1;2;0;0;1;3;0;0;1;0;0;0;0;1;0;0;0;1;1;3;0;0;0;6;2;0;0;1;0;0;1;1;0;2;0;2;0;0;1;0;0;0;0;0;0;3;0;0;0;1;0;1;0;0;2;0;0;0;0;0;6;0;0;0;1;0;0;0;0;0
2020-08-07;2;9;83;0;0;0;1;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;18;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;2;1;2;1;0;0;0;0;0;0;1;0;1;0;0;0;3;0;0;0;0;0;0;2;0;1;0;2;0;0;0;0;0;0;0;0;0
2020-08-08;0;10;50;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;3;0;0;0;0;2;2;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-08-09;1;13;53;2;0;0;4;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;3;4;0;0;0;1;0;0;1;0;0;0;2;1;1;0;0;0;3;0;0;1;0;1;1;1;0;0;0;1;0;0;0;1;2;0;3;0;0;1;1;2;1;0;4;0;0;0;0;3;0;0;5;0;0;1;0;0;0;0;1;0;4;0;0;0;1;0;1;0;0;0;0;0;0;0
2020-08-10;4;17;51;0;1;0;2;1;0;0;0;0;2;2;2;0;1;2;0;0;0;0;0;5;5;0;0;0;0;1;0;1;2;0;0;0;1;0;0;0;0;4;0;0;0;0;2;0;1;9;0;0;2;0;0;1;8;0;0;0;0;0;4;0;1;0;0;0;3;0;0;0;0;1;1;4;0;0;3;0;2;0;0;1;0;1;0;0;0;0;0;1;2;1;0;0;0;0;0
2020-08-11;5;17;54;1;0;1;6;0;0;0;1;1;0;2;1;0;2;0;0;2;3;1;0;1;4;5;2;0;1;1;0;1;0;2;0;0;0;2;1;0;0;2;0;0;1;0;1;0;0;0;0;1;2;2;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-08-12;0;20;64;2;0;0;2;0;0;0;0;1;0;1;8;0;1;0;0;1;0;1;1;2;6;0;0;0;0;1;0;0;0;1;0;0;0;0;0;4;1;2;1;0;0;0;0;0;0;7;2;0;1;0;0;0;0;0;2;2;0;0;6;0;0;0;0;1;1;0;0;1;0;2;0;7;0;1;2;0;1;0;0;1;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0
2020-08-13;0;17;46;4;0;0;1;0;0;0;0;0;1;1;4;0;1;2;0;0;0;0;1;5;2;1;1;0;0;0;0;2;0;3;0;0;0;0;0;2;0;1;0;0;0;0;1;0;0;3;1;0;1;0;0;1;0;0;0;1;0;0;3;0;0;0;0;1;1;0;0;0;3;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2020-08-14;0;16;15;5;1;0;3;1;0;0;1;0;3;1;5;0;0;0;0;3;1;0;0;5;1;3;0;0;1;0;1;0;0;1;4;0;0;0;0;1;0;0;0;0;0;1;2;0;1;7;3;1;2;1;0;2;0;0;0;0;1;0;0;1;1;1;0;0;2;0;0;1;0;0;2;2;0;0;0;0;1;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-15;1;12;52;3;0;0;2;0;0;0;0;1;0;1;4;0;1;1;0;1;0;0;1;6;2;0;0;0;2;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;5;0;5;2;0;0;0;0;0;2;5;0;0;0;0;0;2;0;0;2;2;0;0;1;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-08-16;4;18;21;0;0;0;1;0;0;0;1;0;0;1;9;0;1;1;0;0;0;0;1;5;2;0;3;0;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;1;1;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
2020-08-17;0;12;23;2;1;1;0;0;0;0;0;1;2;0;4;0;2;1;0;1;1;1;0;4;2;2;1;0;0;1;0;0;0;1;0;0;0;0;0;2;1;1;1;0;0;0;1;0;0;2;4;3;2;0;0;1;1;0;0;2;0;0;0;1;0;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;1;0;1;0;0;0;0;0;0
2020-08-18;4;18;23;1;0;0;2;1;0;1;1;1;2;0;4;0;2;1;0;0;1;2;0;7;2;2;1;0;0;1;2;0;0;1;0;0;0;0;1;1;1;2;0;0;0;2;2;0;0;3;2;0;0;0;0;0;4;0;0;0;0;0;2;0;0;2;0;0;0;0;2;1;1;0;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
2020-08-19;0;16;10;2;0;0;2;0;1;0;2;0;0;0;5;2;2;1;0;1;0;2;1;3;5;4;2;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;1;5;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;2;0;0;0;0;0
2020-08-20;1;11;18;2;3;0;3;0;0;0;0;0;2;0;2;0;2;0;0;0;2;1;1;2;5;0;3;1;0;1;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;3;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-08-21;1;10;13;2;1;0;2;2;0;0;0;0;1;0;4;0;1;1;0;0;0;1;0;5;4;0;2;3;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;1;0;0;0;1;1;0;1;2;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;2;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0
2020-08-22;0;23;15;0;0;0;1;0;1;0;0;0;0;0;3;0;6;5;0;0;1;0;3;4;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;4;0;0;0;1;0;0;0;1;0;3;0;1;1;0;0;0;3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2020-08-23;0;10;17;2;0;0;0;0;0;0;0;0;3;1;3;0;1;0;0;0;1;0;0;2;3;0;2;1;0;0;0;0;0;0;0;1;0;0;0;3;0;1;0;1;0;0;0;0;0;0;2;0;1;0;0;0;0;7;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;1;3;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-08-24;2;12;11;2;1;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;2;3;2;0;0;0;2;1;0;0;1;0;0;0;0;0;2;2;0;2;1;0;0;0;0;0;1;0;1;1;0;0;2;1;2;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;2;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0
2020-08-25;0;8;10;11;0;0;1;1;0;0;0;0;0;0;3;1;0;0;0;0;0;2;1;0;3;1;4;0;1;0;0;0;0;0;0;0;0;0;0;3;1;4;0;0;0;0;6;0;0;2;1;0;0;0;0;0;0;1;1;0;0;0;1;2;0;2;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
2020-08-26;2;14;10;2;0;0;1;0;0;1;2;0;0;1;1;0;1;1;0;0;0;0;0;4;3;1;2;0;1;1;2;0;0;2;0;0;0;0;0;2;1;0;3;1;2;0;1;1;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;1;0;1;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-27;0;12;8;5;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;0;3;3;1;1;1;0;1;0;0;1;0;1;0;0;0;1;1;0;1;0;0;1;0;1;1;1;0;0;0;2;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;4;0;0;1;1;0;4;0;0;0;0;0
2020-08-28;2;26;12;2;0;0;2;0;0;0;0;0;3;0;2;0;1;0;0;0;3;2;0;12;1;1;2;0;0;0;0;0;1;3;0;0;0;0;5;5;1;2;1;0;0;0;0;2;0;0;0;2;0;0;2;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;2;0;0;0;0;0
2020-08-29;0;24;8;2;0;0;0;0;1;0;0;0;1;0;5;0;2;0;0;0;0;1;0;3;2;0;2;1;0;0;0;0;0;0;0;0;1;0;1;1;0;2;0;0;1;0;1;2;0;1;1;0;0;0;0;1;0;2;0;2;0;0;1;3;0;2;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
2020-08-30;1;26;8;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;9;6;3;2;0;0;0;0;1;1;3;0;1;0;0;1;2;1;5;0;0;0;0;2;2;0;0;0;1;2;0;0;0;0;0;0;0;0;0;4;1;0;0;0;2;0;0;0;0;0;0;1;2;0;0;1;0;2;0;0;0;1;2;0;2;0;0;0;0;0;1;0;0;0;0;0
2020-08-31;2;30;13;4;0;0;2;2;0;0;1;0;0;0;0;1;2;0;0;0;0;2;2;14;1;0;2;0;1;0;0;0;0;5;0;0;0;0;2;0;1;1;0;1;1;1;4;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;5;3;0;0;1;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-01;8;34;11;6;0;0;4;0;0;0;2;1;1;0;4;0;6;3;2;1;2;1;0;33;4;2;1;0;3;1;1;2;2;2;0;0;0;0;1;2;1;8;0;1;0;0;6;0;0;2;2;0;2;0;0;0;1;4;0;2;0;1;4;1;0;1;1;0;1;1;0;0;0;0;1;2;0;0;0;0;1;1;0;1;0;9;0;2;0;1;0;0;1;0;0;0;0;0;0
2020-09-02;9;40;8;0;0;1;2;0;1;0;0;0;2;0;1;2;5;0;0;1;0;1;2;17;2;1;3;0;1;0;0;0;0;5;0;0;0;3;1;0;0;4;0;1;2;0;4;1;0;0;7;1;0;0;1;3;0;1;0;0;0;0;3;1;0;1;1;0;0;1;0;0;0;1;0;2;0;0;0;2;2;0;2;3;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0
2020-09-03;5;55;10;7;0;0;2;1;1;0;1;1;1;0;8;5;1;0;0;5;2;0;4;15;1;1;6;0;0;1;1;1;3;6;0;1;0;6;0;1;0;6;0;0;2;0;1;0;0;0;2;0;2;1;0;0;3;3;0;0;1;0;4;2;2;1;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-04;9;47;8;11;0;0;3;0;1;0;5;1;4;3;7;3;1;0;0;3;5;1;0;16;0;2;1;2;0;1;1;0;2;2;0;0;1;3;3;4;0;1;1;1;0;0;0;0;0;1;7;0;2;0;1;1;0;2;0;3;0;0;1;4;0;0;0;0;0;1;0;0;0;0;4;2;0;0;0;0;2;1;1;6;0;1;3;1;0;0;0;0;2;0;0;0;0;0;0
2020-09-05;3;48;8;2;0;0;3;0;0;0;3;2;5;1;2;2;7;0;0;2;2;0;2;20;0;2;5;1;3;1;1;2;3;4;0;1;0;5;0;6;0;5;0;2;1;1;1;0;1;1;2;0;4;1;1;2;0;2;0;1;0;0;0;2;0;0;2;0;0;0;0;0;0;1;4;2;0;0;0;0;1;1;2;2;0;2;2;0;1;0;0;1;2;1;0;0;0;0;0
2020-09-06;4;66;10;9;0;0;4;1;0;1;0;4;4;0;5;1;0;1;0;2;3;0;1;14;1;0;3;0;3;2;0;0;0;10;0;0;0;11;0;6;1;3;0;3;0;0;4;1;0;0;5;0;6;0;0;0;0;0;0;0;0;0;2;4;2;0;0;0;0;1;0;0;1;0;1;6;0;0;1;0;3;0;0;4;0;3;1;2;0;1;0;0;1;0;0;0;0;0;0
2020-09-07;9;81;9;10;3;0;6;1;1;0;0;5;3;4;5;7;1;0;0;2;5;0;1;11;4;0;3;1;4;2;0;0;2;5;2;0;1;8;2;6;1;2;0;9;1;1;0;1;0;1;3;0;28;0;1;1;0;0;0;2;1;0;4;4;1;0;1;0;0;0;0;0;0;0;2;3;0;0;10;0;2;1;1;1;0;4;0;0;0;1;1;2;0;1;0;0;0;0;0
2020-09-08;10;63;11;16;1;2;4;0;0;0;2;3;3;2;10;5;5;0;3;1;3;1;1;12;5;0;12;1;1;2;0;2;14;10;1;0;0;3;0;4;18;4;0;0;3;1;3;0;0;1;5;0;16;8;2;1;0;0;0;1;0;0;3;5;1;3;0;0;0;0;1;0;0;0;4;2;0;0;1;0;1;2;0;3;0;12;3;0;1;1;1;4;1;1;0;0;1;0;0
2020-09-09;6;62;14;16;1;0;5;0;0;1;2;4;4;1;9;2;10;2;0;1;1;2;1;15;0;0;5;0;4;4;2;2;9;6;0;0;0;5;2;8;3;1;1;3;1;0;1;1;1;1;5;1;4;0;1;2;0;0;1;0;2;1;9;3;2;1;2;1;0;0;0;0;0;2;3;8;0;0;0;0;2;2;2;1;0;5;0;0;1;0;0;6;4;1;0;0;1;0;0
